2019,CASENUM,Fatality,DUI_Vio,Speed_Vio,Restraint_Vio,Pandemic,Urban,Rollover,SurfaceCond,MONTH
2019,201901982773,0,0,0,0,0,1,1,0,11
2019,201901982797,0,0,0,0,0,1,0,0,11
2019,201901982800,0,0,0,0,0,1,0,0,11
2019,201901982811,0,0,0,0,0,1,0,0,11
2019,201901982824,0,0,0,0,0,1,0,1,11
2019,201901982849,0,0,0,0,0,1,0,0,11
2019,201901982861,0,1,0,0,0,1,0,0,11
2019,201901982862,0,0,0,0,0,1,0,0,11
2019,201901982881,0,0,0,0,0,1,0,0,11
2019,201901982892,0,0,0,0,0,1,0,0,11
2019,201901982894,0,0,0,0,0,1,0,0,11
2019,201901982896,0,0,0,0,0,1,0,0,11
2019,201901982909,0,0,0,0,0,1,0,0,11
2019,201901982910,0,0,0,0,0,1,0,0,11
2019,201901982934,0,0,0,0,0,0,0,0,11
2019,201901982935,1,0,0,0,0,0,0,0,11
2019,201901982938,0,0,0,0,0,0,0,0,11
2019,201901982947,0,0,0,0,0,0,0,0,11
2019,201901982965,0,0,0,0,0,0,0,0,11
2019,201901982967,0,0,0,0,0,0,0,0,11
2019,201901982972,0,0,0,0,0,0,0,0,11
2019,201901982976,0,0,0,0,0,0,0,0,11
2019,201901982985,0,0,0,0,0,0,0,0,11
2019,201901982987,0,0,0,0,0,0,0,0,11
2019,201901983004,0,0,0,0,0,0,0,0,11
2019,201901983008,0,0,0,0,0,0,0,0,11
2019,201901983013,0,0,0,0,0,0,0,0,11
2019,201901983016,0,0,0,0,0,0,0,0,11
2019,201901983021,0,0,0,0,0,0,0,1,11
2019,201901983028,0,0,0,0,0,0,1,1,11
2019,201901983032,0,0,0,0,0,0,0,1,11
2019,201901983038,0,0,0,0,0,0,0,0,11
2019,201901983039,0,0,0,0,0,0,0,0,11
2019,201901983042,0,0,0,0,0,0,0,1,11
2019,201901983049,0,0,0,0,0,0,0,0,11
2019,201901983053,0,0,0,0,0,0,0,0,11
2019,201901983070,0,0,0,0,0,0,0,0,11
2019,201901983071,0,0,0,0,0,0,0,0,11
2019,201901983072,0,0,0,0,0,0,0,0,11
2019,201901983088,0,0,0,0,0,0,0,0,11
2019,201901983089,0,0,0,0,0,0,0,0,11
2019,201901983093,0,0,0,0,0,0,0,1,11
2019,201901983101,0,0,0,0,0,0,0,1,11
2019,201901983111,0,0,0,0,0,0,0,0,11
2019,201901983112,0,0,0,0,0,0,0,0,11
2019,201901983119,0,1,0,0,0,0,1,0,11
2019,201901983123,0,0,0,0,0,0,0,0,11
2019,201901983126,0,0,0,0,0,0,0,1,11
2019,201901983128,0,0,0,0,0,0,0,1,11
2019,201901983151,0,0,0,0,0,1,0,1,9
2019,201901983156,0,0,0,0,0,1,0,0,10
2019,201901983213,0,0,0,0,0,1,0,1,9
2019,201901983363,0,0,0,0,0,1,0,0,11
2019,201901983393,0,0,0,0,0,1,0,0,11
2019,201901983492,0,0,0,0,0,1,0,0,11
2019,201901983512,0,0,0,0,0,1,0,0,11
2019,201901983637,0,0,0,0,0,1,0,1,11
2019,201901983671,0,0,0,0,0,1,0,0,11
2019,201901983760,0,0,0,0,0,1,0,0,11
2019,201901983781,0,0,0,0,0,1,0,0,11
2019,201901983804,0,0,0,0,0,1,0,0,10
2019,201901983816,0,0,0,0,0,0,0,1,11
2019,201901983861,0,0,0,0,0,1,0,1,11
2019,201901983885,0,0,0,0,0,1,0,0,11
2019,201901983907,0,0,0,0,0,1,0,0,10
2019,201901983917,0,0,0,0,0,1,0,0,10
2019,201901983924,0,0,0,0,0,1,0,0,10
2019,201901983942,0,0,0,0,0,1,0,0,10
2019,201901983957,0,0,0,0,0,1,0,0,11
2019,201901983976,0,0,0,0,0,0,0,1,11
2019,201901983985,0,0,0,0,0,0,0,0,11
2019,201901984057,0,0,0,0,0,1,0,0,11
2019,201901984059,0,0,0,0,0,1,0,0,11
2019,201901984081,0,0,0,0,0,1,0,0,11
2019,201901984118,0,0,0,0,0,1,0,0,11
2019,201901984165,0,0,0,0,0,1,0,0,10
2019,201901984179,0,0,0,0,0,1,0,0,10
2019,201901984192,0,0,0,0,0,0,0,0,10
2019,201901984193,0,0,0,0,0,0,0,0,9
2019,201901984201,0,0,0,0,0,0,0,0,10
2019,201901984217,0,0,0,0,0,1,0,0,10
2019,201901984228,0,0,0,0,0,1,0,0,10
2019,201901984237,0,0,0,0,0,1,0,0,10
2019,201901984247,0,0,0,0,0,1,0,0,10
2019,201901984249,0,0,0,0,0,1,0,0,10
2019,201901984256,0,0,0,0,0,1,0,0,10
2019,201901984260,0,0,0,0,0,1,0,1,10
2019,201901984274,0,0,0,0,0,1,0,0,8
2019,201901984277,0,0,0,0,0,1,0,0,8
2019,201901984281,0,0,0,0,0,1,0,0,10
2019,201901984282,0,0,0,0,0,1,0,0,10
2019,201901984291,0,0,0,0,0,1,0,0,10
2019,201901984295,0,0,0,0,0,1,0,1,10
2019,201901984305,0,0,0,0,0,1,0,1,10
2019,201901984312,0,0,0,0,0,1,0,1,10
2019,201901984355,0,0,0,0,0,1,0,0,10
2019,201901984362,0,0,0,0,0,1,0,0,7
2019,201901984377,0,0,0,0,0,1,0,0,10
2019,201901984380,0,0,0,0,0,0,0,0,11
2019,201901984395,0,0,0,0,0,0,0,0,11
2019,201901984403,0,0,0,0,0,1,0,1,10
2019,201901984412,0,1,0,1,0,1,1,0,9
2019,201901984414,0,0,0,0,0,1,0,0,10
2019,201901984415,0,0,0,0,0,1,0,0,10
2019,201901984452,0,0,0,0,0,1,0,0,11
2019,201901984459,0,0,0,0,0,1,0,1,10
2019,201901984499,0,0,0,0,0,1,0,0,11
2019,201901984507,0,0,0,0,0,1,1,0,11
2019,201901984513,0,0,0,0,0,1,0,0,10
2019,201901984522,0,0,0,0,0,1,0,0,8
2019,201901984541,0,0,0,0,0,1,0,1,10
2019,201901984547,0,0,0,0,0,1,0,0,10
2019,201901984549,0,0,0,0,0,1,0,0,10
2019,201901984604,0,0,0,0,0,1,0,0,10
2019,201901984615,0,0,0,0,0,1,0,0,10
2019,201901984618,0,1,0,0,0,1,0,0,11
2019,201901984638,0,0,0,0,0,0,0,0,10
2019,201901984642,0,0,1,0,0,1,0,1,10
2019,201901984646,0,0,0,0,0,0,0,1,10
2019,201901984649,0,0,1,0,0,1,0,0,10
2019,201901984658,0,0,0,0,0,1,0,0,6
2019,201901984660,0,0,0,0,0,1,0,0,2
2019,201901984666,0,0,0,0,0,1,0,0,8
2019,201901984702,0,0,0,0,0,0,0,0,10
2019,201901984758,0,0,0,0,0,0,0,0,10
2019,201901984760,0,0,0,0,0,1,0,0,5
2019,201901984875,0,0,0,0,0,0,0,1,10
2019,201901984883,0,0,1,0,0,0,0,1,10
2019,201901984889,0,0,0,0,0,1,0,0,7
2019,201901984913,0,0,0,0,0,1,0,0,8
2019,201901984914,0,0,0,0,0,1,0,0,8
2019,201901984937,0,0,0,0,0,1,0,1,8
2019,201901984949,0,0,0,0,0,0,0,0,10
2019,201901984951,0,0,0,0,0,0,0,0,10
2019,201901984982,0,0,0,0,0,0,0,0,10
2019,201901985015,0,0,0,0,0,1,0,0,10
2019,201901985027,0,0,0,0,0,1,0,0,10
2019,201901985045,0,0,0,0,0,1,0,0,9
2019,201901985054,0,0,0,0,0,1,0,0,9
2019,201901985064,0,0,0,0,0,1,0,0,9
2019,201901985077,0,0,0,0,0,1,0,0,9
2019,201901985086,1,0,0,0,0,1,0,0,9
2019,201901985088,0,0,0,0,0,1,0,0,9
2019,201901985103,0,0,0,0,0,0,0,0,11
2019,201901985111,0,0,0,0,0,1,0,1,10
2019,201901985182,0,0,0,0,0,1,0,0,11
2019,201901985252,0,0,0,0,0,1,0,0,10
2019,201901985292,0,0,0,0,0,1,0,0,10
2019,201901985402,0,0,0,0,0,1,0,0,11
2019,201901985491,0,0,0,0,0,1,0,0,11
2019,201901985534,0,0,0,0,0,1,0,0,11
2019,201901985634,0,0,0,0,0,1,0,0,10
2019,201901985635,0,0,0,0,0,1,0,0,10
2019,201901985653,0,0,0,0,0,1,0,0,10
2019,201901985723,0,0,0,0,0,1,0,0,11
2019,201901985774,0,0,0,0,0,1,0,0,11
2019,201901985805,0,0,0,0,0,1,0,0,11
2019,201901985833,0,0,0,0,0,1,0,1,11
2019,201901985843,0,0,0,0,0,1,0,0,11
2019,201901985867,0,0,0,0,0,1,0,0,11
2019,201901985885,0,0,0,0,0,1,0,0,11
2019,201901985903,0,0,0,0,0,1,0,0,11
2019,201901985904,0,0,0,0,0,1,0,0,11
2019,201901985922,0,0,0,0,0,0,0,0,11
2019,201901985927,0,0,0,0,0,0,1,0,11
2019,201901985929,0,0,0,0,0,0,0,0,11
2019,201901985941,0,0,0,0,0,1,0,0,10
2019,201901985942,0,0,0,0,0,1,0,0,10
2019,201901985993,0,0,0,0,0,1,0,1,11
2019,201901986017,0,0,0,0,0,1,0,0,11
2019,201901986018,0,0,0,0,0,1,0,0,8
2019,201901986021,0,0,0,0,0,1,0,0,8
2019,201901986030,0,0,0,0,0,1,0,0,8
2019,201901986035,0,0,0,0,0,1,0,0,8
2019,201901986038,0,0,0,0,0,1,0,0,8
2019,201901986046,0,0,0,0,0,1,0,0,9
2019,201901986057,0,0,0,0,0,0,0,0,11
2019,201901986058,0,0,0,0,0,0,0,0,11
2019,201901986082,0,0,0,0,0,1,0,0,10
2019,201901986086,0,0,0,0,0,1,0,0,10
2019,201901986104,0,0,0,0,0,1,0,0,10
2019,201901986111,0,0,0,0,0,1,0,0,10
2019,201901986128,0,0,0,0,0,1,0,0,10
2019,201901986156,0,0,0,0,0,0,0,0,11
2019,201901986163,0,0,0,0,0,0,0,1,10
2019,201901986165,1,0,0,0,0,1,0,0,10
2019,201901986168,0,0,0,0,0,1,0,0,11
2019,201901986245,0,0,0,0,0,0,0,1,11
2019,201901986271,0,0,0,0,0,0,1,0,11
2019,201901986275,0,0,0,0,0,0,0,0,11
2019,201901986289,1,0,0,0,0,1,0,0,11
2019,201901986293,0,0,0,0,0,1,0,0,11
2019,201901986303,0,0,0,0,0,1,0,0,11
2019,201901986306,0,0,0,0,0,1,0,0,11
2019,201901986324,0,0,0,0,0,1,1,0,11
2019,201901986332,0,0,0,0,0,1,0,0,10
2019,201901986350,0,0,0,0,0,1,0,0,11
2019,201901986362,0,0,0,0,0,1,0,0,11
2019,201901986365,1,0,0,0,0,1,0,0,11
2019,201901986391,0,1,0,0,0,1,0,0,11
2019,201901986401,0,0,0,1,0,1,0,0,11
2019,201901986407,0,0,0,1,0,1,0,1,11
2019,201901986426,0,0,0,0,0,1,0,1,11
2019,201901986429,0,0,0,0,0,0,0,0,11
2019,201901986435,0,0,0,0,0,0,0,0,11
2019,201901986447,0,0,0,0,0,0,0,0,11
2019,201901986448,0,0,0,0,0,0,0,0,11
2019,201901986455,0,0,0,0,0,0,1,0,11
2019,201901986485,0,0,0,0,0,1,0,0,11
2019,201901986504,0,0,0,0,0,1,0,0,11
2019,201901986524,0,0,0,0,0,1,0,0,11
2019,201901986534,0,0,0,0,0,1,0,0,11
2019,201901986563,0,0,0,0,0,1,0,0,11
2019,201901986582,0,0,0,0,0,1,0,0,10
2019,201901986584,0,0,0,0,0,1,0,0,10
2019,201901986621,0,0,0,0,0,1,0,0,10
2019,201901986623,0,0,0,0,0,1,0,0,10
2019,201901986643,0,0,0,0,0,1,0,0,10
2019,201901986653,0,0,0,0,0,1,0,0,10
2019,201901986660,0,0,0,0,0,1,0,0,10
2019,201901986666,0,0,0,0,0,1,0,0,10
2019,201901986680,0,0,0,0,0,1,0,0,10
2019,201901986705,0,0,0,0,0,1,0,0,10
2019,201901986719,0,0,0,0,0,1,0,0,10
2019,201901986731,0,0,0,0,0,1,0,0,10
2019,201901986732,0,0,0,0,0,1,0,0,10
2019,201901986751,0,0,0,0,0,1,0,1,10
2019,201901986755,0,0,0,0,0,1,0,0,10
2019,201901986759,0,0,0,0,0,1,0,0,10
2019,201901986769,0,0,0,0,0,1,0,0,10
2019,201901986790,0,0,0,0,0,1,0,0,10
2019,201901986793,0,0,0,0,0,1,0,0,10
2019,201901986799,0,0,0,0,0,1,0,0,10
2019,201901986819,0,0,0,0,0,1,0,0,10
2019,201901986831,0,0,0,0,0,1,0,0,10
2019,201901986841,0,0,0,0,0,1,0,0,10
2019,201901986846,0,0,0,0,0,1,0,0,7
2019,201901986849,0,0,0,0,0,1,0,0,10
2019,201901986859,0,0,0,0,0,1,0,1,5
2019,201901986885,0,0,0,0,0,1,0,0,10
2019,201901986904,0,0,0,0,0,1,0,0,10
2019,201901986912,0,0,0,0,0,1,0,0,10
2019,201901986918,0,0,0,0,0,1,0,0,10
2019,201901986931,0,0,0,0,0,1,0,1,10
2019,201901986940,0,0,0,0,0,1,0,0,10
2019,201901986968,0,0,0,0,0,1,0,1,11
2019,201901986971,0,0,0,0,0,1,0,0,10
2019,201901986983,0,0,0,0,0,1,0,1,8
2019,201901986991,0,0,0,0,0,1,0,0,5
2019,201901986995,0,0,0,0,0,1,0,0,5
2019,201901986999,0,0,0,0,0,1,0,0,8
2019,201901987008,0,0,0,0,0,1,0,0,8
2019,201901987017,0,0,0,0,0,1,0,0,10
2019,201901987048,0,0,0,0,0,1,0,0,10
2019,201901987050,0,0,0,0,0,1,0,0,10
2019,201901987057,0,0,0,0,0,1,0,0,10
2019,201901987066,0,0,0,0,0,1,0,0,8
2019,201901987068,0,0,0,0,0,1,0,0,10
2019,201901987072,0,0,0,0,0,1,0,0,8
2019,201901987078,0,0,0,0,0,1,0,0,10
2019,201901987091,0,0,0,0,0,1,0,0,10
2019,201901987097,0,0,0,0,0,1,0,0,10
2019,201901987101,0,0,0,0,0,1,0,1,10
2019,201901987112,0,0,0,0,0,1,0,0,8
2019,201901987125,0,0,0,0,0,1,0,0,10
2019,201901987131,0,0,0,0,0,1,0,0,10
2019,201901987144,0,0,0,0,0,1,0,0,10
2019,201901987155,0,0,0,0,0,1,0,0,8
2019,201901987165,0,0,0,0,0,0,0,0,10
2019,201901987192,0,0,0,0,0,1,0,0,10
2019,201901987210,0,0,0,0,0,0,0,0,10
2019,201901987214,0,0,0,0,0,0,0,0,10
2019,201901987227,0,0,0,0,0,0,0,0,10
2019,201901987237,0,0,0,0,0,0,0,0,10
2019,201901987277,0,0,1,0,0,1,0,1,10
2019,201901987284,0,0,0,0,0,1,0,0,10
2019,201901987291,0,0,0,0,0,1,0,0,10
2019,201901987304,0,0,0,0,0,1,0,0,10
2019,201901987317,0,0,0,0,0,0,0,0,11
2019,201901987319,0,0,0,0,0,0,0,0,11
2019,201901987321,0,0,0,0,0,0,0,0,11
2019,201901987324,0,0,0,0,0,0,0,0,11
2019,201901987326,0,0,0,0,0,0,1,1,11
2019,201901987335,0,0,0,0,0,0,0,0,11
2019,201901987337,0,0,0,0,0,0,0,1,11
2019,201901987345,1,0,1,0,0,0,0,1,11
2019,201901987349,0,0,0,0,0,1,0,0,10
2019,201901987520,0,0,0,0,0,1,0,0,10
2019,201901987670,0,0,0,0,0,1,0,0,11
2019,201901987680,0,0,0,0,0,1,0,0,11
2019,201901987699,0,0,0,0,0,1,0,0,11
2019,201901987827,0,0,0,0,0,1,0,0,11
2019,201901987918,0,0,0,0,0,1,0,0,11
2019,201901988040,0,0,0,0,0,1,0,1,11
2019,201901988152,0,0,0,0,0,1,0,0,10
2019,201901988173,0,0,0,0,0,1,0,0,10
2019,201901988219,0,0,0,0,0,1,0,0,11
2019,201901988221,0,0,0,0,0,1,0,0,11
2019,201901988231,0,0,0,0,0,1,0,0,11
2019,201901988265,0,0,0,0,0,1,0,0,11
2019,201901988267,0,0,0,0,0,1,0,0,11
2019,201901988329,0,0,0,0,0,1,0,0,11
2019,201901988340,1,1,0,1,0,0,1,0,10
2019,201901988347,0,0,0,0,0,1,0,0,11
2019,201901988366,0,0,0,0,0,1,0,0,11
2019,201901988385,0,0,0,0,0,1,0,0,11
2019,201901988387,0,1,0,0,0,1,0,0,11
2019,201901988399,0,0,0,0,0,1,0,0,10
2019,201901988430,0,0,0,0,0,1,0,0,10
2019,201901988440,0,0,0,0,0,1,0,0,11
2019,201901988451,0,0,0,0,0,1,0,0,11
2019,201901988469,1,0,0,1,0,0,1,0,10
2019,201901988470,0,0,0,0,0,0,0,0,11
2019,201901988471,0,0,0,0,0,0,0,0,11
2019,201901988472,0,0,0,0,0,0,0,0,10
2019,201901988475,0,0,0,0,0,1,0,0,10
2019,201901988480,0,0,0,0,0,1,0,0,11
2019,201901988488,1,0,0,0,0,1,0,0,10
2019,201901988489,0,0,0,0,0,1,0,0,10
2019,201901988612,0,0,0,0,0,1,0,0,11
2019,201901988626,0,0,0,0,0,1,0,0,10
2019,201901988640,0,0,1,0,0,0,0,0,11
2019,201901988644,0,0,0,0,0,0,0,0,11
2019,201901988671,0,0,0,0,0,1,0,0,11
2019,201901988681,0,0,0,0,0,1,0,0,11
2019,201901988751,0,0,0,0,0,1,0,0,11
2019,201901988784,0,0,0,0,0,0,0,0,11
2019,201901988793,0,0,0,0,0,0,0,0,9
2019,201901988799,0,0,0,0,0,0,0,0,11
2019,201901988815,0,0,0,0,0,1,0,0,11
2019,201901988839,0,0,0,0,0,1,0,0,11
2019,201901988844,0,0,0,0,0,1,0,0,11
2019,201901988867,0,0,0,0,0,1,0,0,10
2019,201901988879,0,0,0,0,0,1,0,1,10
2019,201901988883,0,0,1,0,0,1,0,0,10
2019,201901988906,0,0,0,0,0,1,0,0,11
2019,201901988925,0,0,0,0,0,1,0,1,11
2019,201901988967,0,0,0,0,0,1,0,0,11
2019,201901988984,0,0,0,0,0,0,0,1,11
2019,201901988991,1,0,0,0,0,0,0,0,10
2019,201901989025,0,0,0,0,0,1,0,0,11
2019,201901989036,0,0,0,0,0,1,0,0,11
2019,201901989077,0,0,0,0,0,1,0,0,11
2019,201901989111,0,0,0,0,0,1,0,0,10
2019,201901989137,0,0,0,0,0,1,0,0,10
2019,201901989140,0,0,0,0,0,1,0,0,10
2019,201901989144,0,0,0,0,0,1,0,0,10
2019,201901989151,0,0,0,0,0,1,0,0,10
2019,201901989166,0,0,0,0,0,1,0,0,10
2019,201901989170,0,0,0,0,0,1,0,0,10
2019,201901989188,0,0,0,0,0,1,0,0,10
2019,201901989202,0,0,0,0,0,1,0,0,10
2019,201901989209,0,0,0,0,0,1,0,0,10
2019,201901989252,0,0,0,0,0,1,0,0,10
2019,201901989277,0,0,0,0,0,1,0,0,10
2019,201901989284,0,0,0,0,0,1,0,0,10
2019,201901989298,0,0,0,0,0,1,0,0,10
2019,201901989301,0,0,0,0,0,1,0,1,10
2019,201901989331,0,0,0,0,0,1,0,0,10
2019,201901989332,0,0,0,0,0,1,0,0,10
2019,201901989340,0,0,0,0,0,1,0,1,10
2019,201901989360,0,0,0,0,0,1,0,0,8
2019,201901989366,0,0,0,0,0,1,0,0,8
2019,201901989388,0,0,0,0,0,1,0,1,10
2019,201901989389,0,0,0,0,0,1,0,0,10
2019,201901989398,0,0,0,0,0,1,0,0,10
2019,201901989406,0,0,0,0,0,1,0,0,9
2019,201901989423,0,0,0,0,0,1,0,1,10
2019,201901989436,0,1,0,0,0,1,0,0,9
2019,201901989462,0,0,0,0,0,1,0,0,9
2019,201901989466,0,0,0,0,0,1,0,1,10
2019,201901989482,0,0,0,0,0,0,0,0,10
2019,201901989502,0,0,0,0,0,1,0,0,10
2019,201901989533,0,0,0,0,0,0,1,0,10
2019,201901989543,0,0,0,0,0,1,0,0,11
2019,201901989559,0,0,0,0,0,0,0,0,10
2019,201901989564,0,0,0,0,0,1,0,0,10
2019,201901989567,0,0,0,0,0,1,0,0,10
2019,201901989575,0,0,1,0,0,1,0,0,10
2019,201901989579,0,0,0,0,0,1,0,0,10
2019,201901989581,0,0,0,0,0,1,0,0,10
2019,201901989588,0,0,0,0,0,1,0,1,10
2019,201901989593,0,0,0,0,0,1,0,0,10
2019,201901989601,0,0,0,0,0,1,0,0,10
2019,201901989613,0,0,0,0,0,1,0,0,9
2019,201901989621,0,0,0,0,0,0,0,0,10
2019,201901989622,0,0,0,0,0,1,0,0,10
2019,201901989629,0,0,0,0,0,1,0,0,10
2019,201901989635,0,0,0,0,0,1,0,0,10
2019,201901989646,0,1,0,0,0,0,0,1,10
2019,201901989649,0,0,0,0,0,0,0,0,10
2019,201901989654,0,0,0,0,0,1,0,0,9
2019,201901989659,0,0,0,0,0,0,0,0,10
2019,201901989680,0,0,0,0,0,1,0,1,10
2019,201901989701,0,0,0,0,0,1,0,0,9
2019,201901989705,0,0,0,0,0,1,0,0,10
2019,201901989730,0,0,0,0,0,1,0,0,10
2019,201901989731,0,0,0,0,0,1,0,0,10
2019,201901989743,0,0,0,0,0,1,0,0,10
2019,201901989748,0,0,0,0,0,1,0,0,9
2019,201901989755,0,0,0,0,0,1,0,1,10
2019,201901989756,0,0,0,0,0,1,0,0,9
2019,201901989758,0,0,0,0,0,1,0,1,10
2019,201901989767,0,0,0,0,0,1,0,0,10
2019,201901989773,0,0,0,0,0,1,0,1,9
2019,201901989775,0,0,0,0,0,1,0,0,9
2019,201901989789,0,0,0,0,0,1,0,0,9
2019,201901989811,0,0,0,0,0,0,0,0,9
2019,201901989813,0,0,0,0,0,0,0,0,9
2019,201901989816,0,0,0,0,0,0,0,0,10
2019,201901989817,0,0,0,0,0,0,0,0,10
2019,201901989821,0,0,0,0,0,0,0,0,10
2019,201901989908,0,0,0,0,0,1,0,0,10
2019,201901989911,0,0,0,0,0,1,0,0,10
2019,201901989912,0,0,0,0,0,1,0,0,10
2019,201901989915,0,1,0,0,0,1,0,0,10
2019,201901989916,0,0,0,0,0,1,0,0,10
2019,201901989921,0,0,0,0,0,1,0,0,9
2019,201901989923,0,0,0,0,0,1,0,0,9
2019,201901989926,0,0,0,0,0,1,0,0,9
2019,201901989929,0,0,0,0,0,1,0,0,9
2019,201901989932,0,0,0,0,0,1,0,0,9
2019,201901989940,0,1,0,0,0,1,0,0,8
2019,201901989945,0,0,0,0,0,1,0,0,8
2019,201901989948,0,0,0,0,0,1,0,0,9
2019,201901989955,0,0,0,0,0,1,0,0,9
2019,201901989957,0,0,0,0,0,1,0,0,9
2019,201901989960,0,0,0,0,0,1,0,0,9
2019,201901989964,0,0,0,0,0,1,0,0,2
2019,201901989975,0,0,0,0,0,1,0,0,4
2019,201901989984,0,0,1,0,0,1,0,0,10
2019,201901990027,0,0,1,0,0,1,0,0,10
2019,201901990029,0,0,0,0,0,1,0,0,10
2019,201901990045,0,0,0,0,0,1,0,0,7
2019,201901990047,1,0,0,0,0,1,0,0,9
2019,201901990048,0,0,0,0,0,1,0,0,9
2019,201901990054,0,0,1,0,0,1,0,0,10
2019,201901990058,0,0,0,0,0,1,0,0,10
2019,201901990092,0,0,1,0,0,1,0,0,10
2019,201901990096,0,0,0,0,0,1,1,1,10
2019,201901990097,0,0,1,0,0,1,0,0,10
2019,201901990107,0,0,0,0,0,0,0,0,11
2019,201901990112,0,0,0,0,0,0,0,0,11
2019,201901990113,0,0,0,0,0,0,1,1,10
2019,201901990117,0,0,0,0,0,0,0,1,11
2019,201901990122,0,0,0,0,0,0,0,0,11
2019,201901990125,0,0,0,0,0,0,0,0,11
2019,201901990129,0,0,0,0,0,0,0,1,10
2019,201901990130,0,0,0,0,0,0,0,1,11
2019,201901990133,0,0,0,0,0,0,0,0,11
2019,201901990134,0,0,0,0,0,0,1,1,11
2019,201901990140,0,0,0,0,0,0,0,0,11
2019,201901990143,0,0,0,0,0,0,0,0,11
2019,201901990149,0,0,0,0,0,0,0,0,11
2019,201901990150,0,0,0,0,0,0,0,1,11
2019,201901990155,0,0,0,0,0,0,0,0,11
2019,201901990156,0,0,0,0,0,0,0,1,11
2019,201901990158,0,0,0,0,0,0,0,0,11
2019,201901990164,0,0,0,0,0,0,0,1,11
2019,201901990166,0,0,0,0,0,0,0,0,11
2019,201901990167,0,0,0,0,0,0,0,0,11
2019,201901990168,0,0,0,0,0,0,1,0,11
2019,201901990176,0,0,0,0,0,0,0,0,9
2019,201901990178,0,0,0,0,0,0,0,0,9
2019,201901990179,0,0,0,0,0,0,0,0,9
2019,201901990182,0,0,0,0,0,0,0,0,10
2019,201901990188,0,0,0,0,0,0,0,0,10
2019,201901990189,0,0,0,0,0,0,0,0,10
2019,201901990191,0,0,0,0,0,0,0,0,10
2019,201901990197,0,0,0,0,0,0,0,0,10
2019,201901990198,0,0,0,0,0,0,0,1,10
2019,201901990203,0,0,0,0,0,0,0,0,10
2019,201901990205,0,0,0,0,0,0,0,0,10
2019,201901990210,0,0,0,0,0,0,1,0,10
2019,201901990212,0,0,0,0,0,0,0,1,10
2019,201901990219,0,0,0,0,0,0,0,0,10
2019,201901990224,0,0,0,0,0,0,0,0,11
2019,201901990227,0,0,0,0,0,0,0,0,11
2019,201901990229,0,0,0,0,0,0,0,0,11
2019,201901990231,0,0,0,0,0,0,0,0,11
2019,201901990233,0,0,0,0,0,0,0,0,11
2019,201901990235,0,0,0,0,0,0,0,0,11
2019,201901990238,0,0,0,0,0,0,0,1,11
2019,201901990242,0,0,0,0,0,0,0,0,11
2019,201901990246,0,0,0,0,0,0,0,0,11
2019,201901990252,0,0,0,0,0,0,0,1,11
2019,201901990253,0,0,0,0,0,0,0,0,11
2019,201901990254,0,0,0,0,0,0,0,0,11
2019,201901990258,0,0,0,0,0,1,0,0,11
2019,201901990262,0,0,0,0,0,1,0,0,11
2019,201901990292,0,0,0,0,0,1,0,0,10
2019,201901990311,0,0,0,0,0,1,0,0,10
2019,201901990322,0,0,0,0,0,1,0,0,11
2019,201901990335,0,0,0,0,0,1,0,0,11
2019,201901990381,0,0,0,0,0,1,0,1,10
2019,201901990382,0,0,0,0,0,1,0,1,10
2019,201901990384,0,0,0,0,0,1,0,0,11
2019,201901990405,0,0,0,0,0,1,0,1,10
2019,201901990441,0,0,0,0,0,1,0,0,11
2019,201901990442,0,0,0,0,0,1,0,1,11
2019,201901990456,0,0,0,0,0,1,0,1,11
2019,201901990463,0,0,0,0,0,1,0,0,11
2019,201901990502,0,0,0,0,0,1,0,0,11
2019,201901990507,0,0,0,0,0,1,0,0,11
2019,201901990511,0,0,0,0,0,1,0,0,11
2019,201901990512,0,0,0,0,0,1,0,0,11
2019,201901990537,0,0,0,0,0,1,0,1,11
2019,201901990551,0,0,0,0,0,1,0,1,11
2019,201901990555,1,0,0,0,0,1,0,0,11
2019,201901990591,0,0,0,0,0,1,0,1,11
2019,201901990596,0,0,0,0,0,1,0,0,10
2019,201901990620,0,0,0,0,0,1,0,1,11
2019,201901990641,1,0,0,0,0,1,1,0,11
2019,201901990683,0,0,0,0,0,1,0,0,11
2019,201901990696,0,0,0,0,0,1,0,0,11
2019,201901990700,0,0,0,0,0,1,0,0,11
2019,201901990719,0,0,0,0,0,1,0,0,11
2019,201901990728,0,0,0,0,0,1,0,0,11
2019,201901990729,0,1,0,0,0,1,0,0,11
2019,201901990759,0,0,0,0,0,1,0,0,11
2019,201901990766,1,0,0,0,0,1,0,0,11
2019,201901990804,0,0,0,0,0,1,0,1,11
2019,201901990806,0,1,0,0,0,1,0,0,11
2019,201901990828,0,0,0,0,0,1,0,1,11
2019,201901990833,0,0,0,0,0,1,0,1,11
2019,201901990839,0,0,0,0,0,1,0,0,9
2019,201901990843,0,0,0,0,0,1,0,0,9
2019,201901990847,0,0,0,0,0,1,0,0,9
2019,201901990852,0,0,0,0,0,1,0,0,9
2019,201901990888,0,0,0,0,0,1,0,0,9
2019,201901990894,0,0,0,0,0,1,0,0,9
2019,201901990909,0,0,0,0,0,1,0,0,9
2019,201901990928,0,0,0,0,0,1,0,0,9
2019,201901990940,0,0,0,0,0,1,0,0,9
2019,201901990972,0,0,0,0,0,1,0,0,9
